P41 RCS Thrusting | V37E 00E -> V37E 00E - Change Program - LGC Idle
P41 RCS Thrusting | V37E 41E -> V37E 41E - Change Program - RCS (Reaction Control System)
P41 RCS Thrusting | 00E -> 00E - LGC Idle
P42 APS Thrusting | V37E 42E -> V37E 42E - Change Program - APS (Ascent Propulsion System)
P42 APS Thrusting | V06 N86E -> V06 N86E - Display Decimal - R1=?GX (LV) (+Fwd), R2=?GY (LV) (+Rt), R3=?GZ (LV) (+Dn) (.1fps)
P42 APS Thrusting | 00E -> 00E - LGC Idle
Docked IMU Coarse Align | V41 N20E -> V41 N20E - Coarse Align CDU’s (Specify N20 or N72) - ICDU Angles Y,P,R (OG,IG,MG) (.01°)
Docked IMU Coarse Align | V40 N20E -> V40 N20E - Zero CDU’s (Specify N20 or N72) - ICDU Angles Y,P,R (OG,IG,MG) (.01°)
Docked IMU Coarse Align | V25 N07E -> V25 N07E - Load Component 1&2&3 - Flag Word Operator, R1=ECADR, R2=BIT ID, R3=Action (Octal)
Docked IMU Coarse Align | 77E -> 77E - (program not found)
Docked IMU Coarse Align | V01 N01E -> V01 N01E - Display Octal Comp 1 in R1 - Address to be Specified (Frac) (.XXXXX)
Docked IMU Coarse Align | 77E -> 77E - (program not found)
Docked IMU Coarse Align | V37E 51E -> V37E 51E - Change Program - IMU Orientation Determination
Docked IMU Coarse Align | V37E 00E -> V37E 00E - Change Program - LGC Idle
Docked IMU Coarse Align | V06 N20E -> V06 N20E - Display Decimal - ICDU Angles Y,P,R (OG,IG,MG) (.01°)
Docked IMU Coarse Align | V37E 00E -> V37E 00E - Change Program - LGC Idle
Docked IMU Fine Align | V42E -> V42E - Fine Align IMU
Docked IMU Fine Align | V16 N93E (Monitor Torquing) -> V16 N93E (Monitor Torquing) - Monitor Decimal - ? Gyro Torquing Angles, R1=X, R2=Y, R3=Z (.001°)
Docked IMU Fine Align | V06 N20E -> V06 N20E - Display Decimal - ICDU Angles Y,P,R (OG,IG,MG) (.01°)
Docked IMU Fine Align | V37E 00E -> V37E 00E - Change Program - LGC Idle
Initial Power Down | V37E 00E -> V37E 00E - Change Program - LGC Idle
Initial Power Down | V37E 06E -> V37E 06E - Change Program - LGC Power Down
DSKY Condition Lights Test | V35E -> V35E - Test Lights (P00 only)
DSKY Condition Lights Test | V37E 00E -> V37E 00E - Change Program - LGC Idle
LGC Self Check | V25 N01E -> V25 N01E - Load Component 1&2&3 - Address to be Specified (Frac) (.XXXXX)
LGC Self Check | V15 N01E -> V15 N01E - Monitor Octal Comp 1,2&3 - Address to be Specified (Frac) (.XXXXX)
LGC Self Check | V21 N27E -> V21 N27E - Load Component 1 in R1 - Self Test ON/OFF (Octal)
LGC Self Check | 10E -> 10E - (program not found)
LGC Self Check | V21 N27E -> V21 N27E - Load Component 1 in R1 - Self Test ON/OFF (Octal)
P76 Target dV | V37E 76E -> V37E 76E - Change Program - Target ?V
P76 Target dV | 00E -> 00E - LGC Idle
ORDEAL Initialization | V83E -> V83E - Rendezvous Parameter Display (R31)
P27 Update | V37E 00E -> V37E 00E - Change Program - LGC Idle
P27 Update | V37E 00E -> V37E 00E - Change Program - LGC Idle

